Comment ID	Article ID	Date	Name	Recommendation Count	Body
CommentKey:915fd478-a725-409c-9f7b-227ffbf03941	2000415974	Mon Feb 14 2011 16:34:37 GMT-0500 (EST)	tobenamedlater	3	The fact that politicians have actually listened to the Canadian public is disturbing enough.   And the independence that the CRTC holds is not only independent from the government, but also greatly independent from the opinions of the vast majority of Canadian voters and consumers as well. Obviously the concerns of the numbers of Canadians are far outweighed by the concerns of the few monopolistic telecom companies in which Canadian are complaining about.  Funny, she didn't have any decisions overturned during her term. Most likely because she didn't do anything as questionable as these recent events.  Even funnier, when she left her post 10 years ago, "she was credited with giving the public a greater say in broadcast and telecommunications policy." - Toronto Star, Dec. 5, 2000 (http://www.friends.ca/news-item/6577)  So the work she did then to allow us a greater voice, which we as Canadians have used to compel the government to overturn this ruling by the very CRTC she worked for, disturbs her?  That makes her a hypocrite no?  I wish I could QUIT a job and still have a say in it a decade later...
CommentKey:a755489b-9762-4372-a3e7-021e3580aa95	2000415974	Mon Feb 14 2011 16:34:51 GMT-0500 (EST)	indigo.buffalo	5	The CRTC is an institution that has the responsibility to protect consumers from corporate agenda and to ensure that Canadian content is featured on Canadian programming.  They have a responsibility to issue regulations against usage-based billing, not in favour of it.  The Conservative government has a responsibility to act in the best interests of the people of Canada. UBB does not serve the people. It serves corporate interests, profiteering, and does nothing to support our economy or improve our infrastructure.  The CRTC is also not doing it's due diligence in investigating the merits of UBB and the claims being made almost exclusively by Bell and the other "players" in the Canadian Telecom industry.  The CRTC was completely in the wrong over it's decision to allow UBB and then and only then is the Conservative government welcome (and indeed tasked) with reacting to the CRTCs decision.  This has nothing to do with partisan agenda, it is merely the government doing it's job. (It only took them 5 years to get there...).  Canada has the most restrictive Telecom industry and rapidly one of the least technologically advanced.  UBB is not the answer. Charging the customer more and more for less and less is not the definition of fair and honest trade.  Open the floodgates and let Verizon absorb the Canadian Telecoms, or have them fight back with fair and balanced pricing based on the quality of service.
CommentKey:4ce42a3b-9c11-440d-b4ce-fcdd92faf6ce	2000415974	Mon Feb 14 2011 16:36:08 GMT-0500 (EST)	fencerdad	6	Bertrand is actually quite right. The CRTC was build as an arms-length regulatory body. It should not be beholden to the government in power, nor subject to their pre-election whims. Harper's flagrant disregard for the rule of law is appalling.  HOWEVER, the CRTC is also broken on both sides. It is not free of government interference (obviously), but much more seriously, it is not independent of the corporate media interests. It is continually making decisions for the benefit of the largest media corporations, and NOT for the good of the public.  Rather than fighting decisions like this one-on-one (and without the benefit of the law behind you), Harper should actually tackle this like a leader:  First of all, remove von Finkelstein and the rest of the decision-makers at the CRTC. There should be no one left, other than the technical, administrative, and maintenance staff.  Next, a temporary board should be established with members from all parties, the public, and the media interests (big and small ISPs, Telcos, cable station owners, and content creators, i.e. artists). They would need to define a clear charter for the CRTC, and then appoint the permanent board with representatives from all of their own groups. This board would then be explicitly free of government or corporate influence.  Finally, a watchdog with real teeth would need to be established, and audit the new CRTC continually.  Alas, it won't happen. Canadian culture will be sold to Bell, and then Bell will be sold to AT&T.
CommentKey:81e29dcc-3852-4020-afd9-bb94994c4d80	2000415974	Mon Feb 14 2011 16:36:20 GMT-0500 (EST)	PotterMD	5	"It was not a political decision. It wasn't, 'I like your face, I don't like your face.' It's not based on an upcoming election. It was based on due process."  - Bertrand  NO! It was a decision from a board of industry insiders. They relieve the CEO's of the telecoms from running their businesses in an efficient manner by accepting the concept that everything is fine as long as there is no hindrance to them raising prices .
CommentKey:9b5d59ff-ef31-41ec-85bb-28a4bc084cb3	2000415974	Mon Feb 14 2011 16:37:03 GMT-0500 (EST)	bobwojcik	9	Dear Madam,  what you are saying is what Canadians have been saying for a long time.  You have no right to say anything here due to your conflict of interest   CRTC is not serving Canadians and as such should be shut down.  Time to join the rest of the world and bring real competitive pricing for TV,  Internet and Phones.  Why would we allow a company that controls TV programing to stifle internet so we would be forced to keep cable if we want TV ?
CommentKey:5b3d784e-f90e-4638-b9c8-ab8eff0afa37	2000415974	Mon Feb 14 2011 16:37:54 GMT-0500 (EST)	davegravy	4	The current situation in the telecom industry is a disaster but Bertrand is right about the relationship between the CRTC and government:  "It's entirely the right of the government to say, 'I want a different role for the CRTC, I want to change the perspective,'"  Rather than reversing every decision the CRTC makes, the government should reconfigure the CRTC.
CommentKey:aa7fdd1b-363f-451e-8bff-2075d2a58384	2000415974	Mon Feb 14 2011 16:38:09 GMT-0500 (EST)	mikem_van34	3	She has a good point, given that the Conservatives are effectively going back on their promise of smaller and less intrusive government.    I guess they figure voters will be so happy with the prospect of a $3 discount on their internet bills that they'll forget all about trivial things like honesty and integrity.
CommentKey:21989a91-905c-41eb-ab24-dc3250d5f55a	2000415974	Mon Feb 14 2011 16:38:19 GMT-0500 (EST)	TravisTJustice	6	Bell shut down our access on Friday am to change a switch - now latency is double what it was, speed is 30 % slower on downloads and uploads is 50% slower. And you think they are listening to CRTC?  Bell does what it wants to whether you or I like it or not!  Time for a revolution in Canooda!  Stamp out Bell!
CommentKey:591db42b-bd6f-4ffd-ad45-cfcd27e1de8a	2000415974	Mon Feb 14 2011 16:38:30 GMT-0500 (EST)	Dave Dezi	6	I would be glad to pay based on my internet usage. If the cost I was charged was anywhere near the actual cost. Being charged $2 per GB when the actual cost is mere pennies, or less, is what you get when there is a monopoly using government regulation to prevent competition. If the infrastructure costs make the market monopolistic by nature then it needs to be nationalized and government regulated. If not, there needs to be competition (which there isn't).  Anyone who believes they are paying higher rates because of other users is simply naive.
CommentKey:d132f016-0678-4965-8827-8b722da407f7	2000415974	Mon Feb 14 2011 16:39:10 GMT-0500 (EST)	Terra3	3	mgcatfish, you hit it square on the head!  The CRTC decision was wrong, but it was equally wrong of parliament trumping their supposed 'arm's length' decision making.  And the irony of it is that the CRTC was doing just as the government had wanted them to all along.  My view . . . a cowardly move by the government.  If they wanted it that way, they should have told the public that the CRTC decision remains.  If they feel the CRTC can't make the proper decisions, then they should be abandoning them.  Cowardly.
CommentKey:3c0c4551-19ca-4713-a372-8de0c5448c1d	2000415974	Mon Feb 14 2011 16:39:48 GMT-0500 (EST)	Jamrc1	11	So let me get this straight. She believes that the crtc is right because it is the crtc? Seriously? Anyways shes just another bell troll and there is no reason for this story at all.
CommentKey:18e39677-1fbc-4ea4-8379-661353da2e86	2000415974	Mon Feb 14 2011 16:41:39 GMT-0500 (EST)	TimsRant	1	Usage based billing....  It works for everything else, why not the internet?  Oh, and if you're going over your 13GB limitt - maybe its time to get a job?
CommentKey:9a1103f3-ed0d-4d40-aae6-114ecf2174c3	2000415974	Mon Feb 14 2011 16:42:02 GMT-0500 (EST)	MahariWoldu	6	I want to know What Mrs. Bertrand does now. Could she be lobbying for the big companies. Otherwise it is a no brainer to fugue out that canadians are among the highest paying from the industrialized countries when it comes to internet.
CommentKey:ef8e2e7b-1a67-440c-aad9-0a31fc866eb2	2000415974	Mon Feb 14 2011 16:42:28 GMT-0500 (EST)	poorboy2	6	You are right.. you are not employed by the CRTC, so, time to keep your nose out.. thank you...
CommentKey:8f4b1389-b4fc-48cc-ab9e-6d66e6ed4939	2000415974	Mon Feb 14 2011 16:43:35 GMT-0500 (EST)	mean old cat	4	It's all about winning votes.    Harper's crew would sell their mothers if they thought it would get them some votes.
CommentKey:1a0cd770-c774-49cf-b7aa-897ec2615fd2	2000415974	Mon Feb 14 2011 16:43:41 GMT-0500 (EST)	Oilcruzer	11	Wow - more proof that CRTC people just don't get it.
CommentKey:394ea718-d697-43ed-8c3d-0da8ca543e02	2000415974	Mon Feb 14 2011 16:44:00 GMT-0500 (EST)	MLKNRCanada	4	Well all you ISP's CRTC and the Gov. , think of it this way. Either you listen to the people or the people will make you listen.  There is talk starting about an action, if you bring in UBB in then I guess the 10+ million gamers in Canada can just send the online gaming companies an email saying that we have to cancel our subscriptions due to UBB. I'm thinking this would lead to some very very rich game companies emailing you some nasty letters about hurt thier businesses possible even legal action.  So start doing your jobs and start listening to the people that pay for those jobs you have.  We don't mind paying for services, but I don't ask an old lady for $1,000.00 to shovel her driveway in the winter either.
CommentKey:24c0002f-0805-42ac-bf7a-29ef23275b27	2000415974	Mon Feb 14 2011 16:44:09 GMT-0500 (EST)	alfred thompson	2	I'm all for access to a T1 line, but not if it's just going to substitute for a tv antenna.  If charging for extra bandwidth implies fewer ads I'm for that -- the internet used to be a great place before all the damned target marketing.  I'm retiiring to a wall tent soon (for true!) and already planning my escape from the  digital city.  Can't wait to get back to the real World, so they can do whatever over at the CRTC!
CommentKey:503bf07b-f8f7-4645-aaba-77912f1c640e	2000415974	Mon Feb 14 2011 16:44:16 GMT-0500 (EST)	Kasanova	4	The right move is always 'disturbing' to people that are making the wrong one.  It was probably a very good idea for them to back usage based internet billing when taken from the point of view of the corporations.  This decision would have made the little businesses more profitable and the bigger ones even more so all at the expense of the public.  I thought the CTRC was supposed to be working to help the consumer, not backing the big corporations.  This whole thing really helped to show the details behind their decision making processes.  Our big telecommunications giants are not ready to deal with the inevitable move from cable television to steaming video and they want systems in place to remove that option from the table, that is all this is about.  Canada is already decades behind in technology, internet, wireless infrastructure, and while the US is pledging billions to advancing their infrastructure, we are trying to put a limit on what we can use the internet for?  I think THAT is what is truly 'disturbing'.  If you are not going to protect the consumer from this kind of backwards thinking then you have outlived your usefulness.
CommentKey:4e25c883-136c-416f-b746-7279c68f766d	2000415974	Mon Feb 14 2011 16:44:20 GMT-0500 (EST)	Stevieboy7	2	"businesses develop their business plans and they ... know what the parameters are, and they know how to calculate their risk."  Tell that to the smaller ISP's! They were never told of this risk when they invested millions of dollars! Even the former CRTC head's sole concern is with the well-being of big business.
CommentKey:1fe839e6-5039-45c4-b4f6-d6ca24064abf	2000415974	Mon Feb 14 2011 16:44:34 GMT-0500 (EST)	dcraig9	3	How will it hamper investments Ms. Bertrand?  According to our telecom legislation foreign owned companies aren't allowed to own or operate companies. Rogers and Bell like free markets & less regulation, with the exception of allowing foreign and more competitive companies operating in Canada.  Therefore it would only hurt Rogers or Bell, who seem content on raising prices without any addition benefit in services!
CommentKey:aecf9878-d0f6-4751-b0da-0d77b2e19445	2000415974	Mon Feb 14 2011 16:45:20 GMT-0500 (EST)	Hungry Man	7	CRTC's 'independence' ???  What about CRTC - ACCOUNTABILITY to the public ????  Why has not Von Frankenstein not been fired yet?
CommentKey:380560d4-0f09-40e3-8345-994404737ea0	2000415974	Mon Feb 14 2011 16:45:21 GMT-0500 (EST)	Joseph B.	10	"Bertrand said she believes the government's actions are based on electoral concerns and pleasing voters."  Um isn't that what democracy is all about?? Apparently Bertrand doesn't believe in democracy, at least not when it hurts the telecom monopoly interests she's in bed with.
CommentKey:7a4f75eb-b5d2-4f26-83df-2bb21470e00d	2000415974	Mon Feb 14 2011 16:45:32 GMT-0500 (EST)	SebSeb	8	"...she has remained largely silent on telecom issues over the last decade since leaving her position..."  Basically all her experience is pre-Internet, so she really has no clue. Dont forget Bertrand, its all tubes and pipes.
CommentKey:8176cf83-d5b0-46fa-a5af-513cc979ab9a	2000415974	Mon Feb 14 2011 16:45:37 GMT-0500 (EST)	PeterLondon	1	For once the CRTC makes the right decision and Clement interferes.  Just a fraction of users use over 80% of the bandwith; that is who UBB targets.  It would relieve congestion and pay for expanding the network for additional bandwith.  The only alternative Bell now has is to throttle everyone and good on them for doing so.
CommentKey:b2bc405e-e8a4-4850-baf3-3132c2668d12	2000415974	Mon Feb 14 2011 16:46:00 GMT-0500 (EST)	Duh...	10	I rarely support the current government's actions but in this case I offer my sincere congratulations.    The CRTC decision must be reversed and the broadband market continue to be open to competition.  Net neutrality is core to the functions of our society and must be maintained.  Large telecom companies have the technology to handle current higher bandwidth needs and are making excessive profits as is.  Just because you (Bell, Telus, etc) control the pipes, doesn't mean you own them!  http://www.youtube.com/watch?v=JP_3WnJ42kw&feature=fvst
CommentKey:360eb01d-d96b-4549-bffe-0b542ff479f5	2000415974	Mon Feb 14 2011 16:46:46 GMT-0500 (EST)	cernunos2	10	Sorry hunny,  The CRTC is no longer an institution that is serving the Public good and should be abolished and replaced with something that serves the consumer instead of being a Club for the rich and powerful Telecomm Companies.  "The peasants are revolting !" "They certainly are."
CommentKey:4d102a83-68e3-4961-977f-b5007f54a10c	2000415974	Mon Feb 14 2011 16:46:46 GMT-0500 (EST)	jidood	7	Stay home and get your 5 million dollar pension
CommentKey:fd8be174-a1e0-4363-9025-63c5005d8e5e	2000415974	Mon Feb 14 2011 16:47:49 GMT-0500 (EST)	burgerg1	3	To provide full disclosure, I am with TekSavvy Solutions Inc. and as an independent internet service we strongly support Minister Tony Clement's intervention in the usage based billing(UBB) matter, as well as the CRTC's decision to reconsider its UBB-related decisions. I am writing because similar principles of disclosure should apply when the comments of a former public official are published. Mme. Bertrand should have mentioned, or the writer should have pointed out, that she sits on the board of Quebecor Inc.With that knowledge it is no surprise that she will not stay mum on the issue.It is in Quebecor's interest, and that of other incumbents such as Bell(more than likely a key member of at least one of the Quebec Chambers of Commerce that she administers), that the UBB decisions in question remain in place.They want UBB pricing imposed on independent ISPs such as TekSavvy because a)they can fix prices at an artificially high level(and keep the UBB fees that independent ISPs are forced to charge), reaping windfall profits and b) they can limit TekSavvy's ability to compete, putting Canadians at the mercy of incumbent-set pricing that bears no relationship to undelying costs. Mme. Bertrand, like everyone else in Canada, is entitled to her opinion. However in view of her relationship with Quebecor it is hardly worth noting. In any case, either she or the writer should have pointed that out.This is not statesmanship, it is public relations.
CommentKey:5d006a79-e521-48e9-b8f3-3b71590e42dc	2000415974	Mon Feb 14 2011 16:49:04 GMT-0500 (EST)	Tuco09	8	Bertrand said she believes the government's actions are based on electoral concerns and pleasing voters  ------------------------------  Nice to see the government finally trying to do something for the consumer and not let big business continually gouge us, especially in relation to wireless services.
CommentKey:ae9d6c22-f6ad-4e90-bba9-a3ea1a83ad64	2000415974	Mon Feb 14 2011 16:49:10 GMT-0500 (EST)	Optomistic34	3	The Conservative Party is a party that believes in benefiting rich corporations.  The NDP is a party that believes in benefiting the poor unemployed.  We have had five years of benefiting the rich corporations.  It is now time to benefit the poor unemployed for five years.   If the NDP start abusing their power like the Conservatives, then the Conservatives can have power back in five years. The Conservatives seem to be abusing their power now.  Benefiting the poor unemployed will now stimulate the current economy better than benefiting rich corporations.  Francoise Bertrand doesn't seem to understand that yet ! ! !
CommentKey:7cf868df-cf5a-4805-b2ce-ec52e90dd3ff	2000415974	Mon Feb 14 2011 16:49:27 GMT-0500 (EST)	Aldenlake	8	It's time to get rid of the CRTC and the egg, milk and whatever else marketing boards in this country.
CommentKey:57cd9702-0e31-4f1f-b0b0-5d031c22c580	2000415974	Mon Feb 14 2011 16:50:01 GMT-0500 (EST)	CDeWolf	10	Francoise Bertrand - "It was not a political decision. It wasn't, 'I like your face, I don't like your face.' It's not based on an upcoming election. It was based on due process."  Your 'due process' is based on an outdated mindset and a greedy Canadian telecom industry.
CommentKey:7a527095-53ae-408a-94c9-cdd531c6b393	2000415974	Mon Feb 14 2011 16:50:23 GMT-0500 (EST)	FredLopp	12	Lady, the public spoke and the government acted on the public's wishes. It's called democracy.
CommentKey:24d3a5c2-8cd3-43d5-bcb7-c27319553f91	2000415974	Mon Feb 14 2011 16:50:50 GMT-0500 (EST)	Schumann	16	Stuff it lady, who cares what you think?
CommentKey:f9dd0510-2e50-4e62-9a75-5fa789aacf56	2000415974	Mon Feb 14 2011 16:51:49 GMT-0500 (EST)	MLKNRCanada	1	mean old cat wrote:Posted 2011/02/14 at 4:43 PM ETIt's all about winning votes. Harper's crew would sell their mothers if they thought it would get them some votes.  Well I don't think Harper would sell his mother.  But as for gaining votes, isn't that the way it should happen.  Listen to the people that put you in power if you wish to stay in power.  I might be wrong this is a Democratic goverment isn't it?
CommentKey:349223fb-51ec-4183-805f-d02add2acf69	2000415974	Mon Feb 14 2011 16:51:59 GMT-0500 (EST)	ShawnR	2	"Bertrand said she believes the government's actions are based on electoral concerns and pleasing voters"  I should hope so, they're supposed to be representing us. Although the cons are rarely very good at pleasing voters it's not hard when the CRTC makes a decision that pisses off everyone that doesn't have investments in Bell or Rogers.
CommentKey:584a16ac-c4b0-45c1-ac0e-0a4f61c57373	2000415974	Mon Feb 14 2011 16:52:14 GMT-0500 (EST)	underdogg	2	What it means for consumers is that there is no longer predictability in the system. Right now there are rules, principles, policies, legislation and regulation regarding their ISP service and consumers develop their budgets plans and they ... know what the costs are, and they know how to calculate their risk."   But of course Francoise anybody on the board of an ISP provider like yourself would not see things that way.
CommentKey:f4fa99ea-4199-43ec-a58f-05c437fb5a93	2000415974	Mon Feb 14 2011 16:52:19 GMT-0500 (EST)	Kneecapped	2	my web site was offline for much of yesterday, why?  Because the BELL connection to my ISP went down, nothing my ISP could do about it,  With my web site"(s) down I may have lost business and certainly lost creditability.  Think I will hold my hand on top of my head waiting for the hair to grow through it before on can expect any compensation from BELL to either myself or my ISP.
CommentKey:e64f4d97-e994-4aaa-9210-b546ac6f0742	2000415974	Mon Feb 14 2011 16:52:49 GMT-0500 (EST)	 innocent bystander	2	It was based on due process. unfortunately most Canadians don't understand Due process, but don't feel bad  they can't pronounce the Oppositions Leaders name either  But she is correct - it is just vote buying Harpers motto "let the next government clean up the mess"
CommentKey:518629af-8dc0-42be-ad59-8880f89a5edb	2000415974	Mon Feb 14 2011 16:53:33 GMT-0500 (EST)	Donaldt	9	So Ms. Bertrand thinks that the Government actions are only done to please voters -- duh!! - what other function does Government have?  If the CRTC has issue with this, it should be disbanded.
CommentKey:3eac2ece-0b9f-4505-a07b-ed0b782b9c7d	2000415974	Mon Feb 14 2011 16:54:14 GMT-0500 (EST)	Jabrwock	4	I love how all the top rated comments miss the point entirely.  Mme Bertrand's point is that the government is bending the rules to react to a particular whim of public opinion, instead of FIXING the rule they had to bend in the first place. So what happens next time? They have to bend the rules again.  You might as well not have a CRTC if the government is just going to step in every single time the board makes a ruling the government doesn't like. Either clarify the regulations, or butt out.  If they want to allow Wind to operate in Canada, change the REGULATIONS. If they want to ban usage billing, change the REGULATIONS. Don't just keep ordering the CRTC to "go back to the drawing board" when they try to enforce the REGULATIONS the government has control over.
CommentKey:c5e75a2f-0391-4dbe-a3a6-90fc0552dcfc	2000415974	Mon Feb 14 2011 16:54:50 GMT-0500 (EST)	NotInMyCanada	6	I feel passionatte that I should give this woman a piece of my mind. Where can her office be reached. Secondly, as as a total nobody, I have about as much say in this matter as she does. Why isn't the cbc knocking down my door to get an article.
CommentKey:1ee0873f-0627-42bd-af4d-0a6493b90138	2000415974	Mon Feb 14 2011 16:55:03 GMT-0500 (EST)	think with your head, not your party	6	She is dead wrong. The Internet represents the future economy, without a doubt. Throttling it down so a few corporations can present shareholders with higher dividends is an outrage.   I could understand Bell, Rogers, and Shaw's position if they were financially unable to keep up with bandwidth demand. But each of these companies make a higher net income than ANY of the major European or American Internet providers. Their profit levels, especially when compared to total revenue, are ridiculous. They abuse their monopoly, which is protected by each provinces utility services, by charging more and more for their services without investing anything close to a similar amount into their infrastructure.  Google, among others, has a strong desire to compete with these companies. In California, they're building an ultra-fast fiber-optics network. However, Canada's companies have a government protected monopoly. They have a regulatory body who's chairman responsible for telecommunication worked over a decade each for both Rogers and Bell.  Coporations that take shortcuts, write their own rules, and abuse their corrupt insider influences for profit have to be stopped. Bell, Rogers, and Shaw - that means you.
CommentKey:ee83af63-9e2c-4a90-a0de-4cdc4d6dba81	2000415974	Mon Feb 14 2011 16:55:39 GMT-0500 (EST)	120 plus	1	How about the commissioned sales of the people selling internet and TV programs.   The major cable company's are letting their sales poeple get away with creating phoney customer sales orders.   The major cable company in Winnipeg sells cable and it's programing for a higher price east of the Red River and the West side gets a lower rate. Going to court the judge pointed out they are breaking the law but they still do it.  I won my case but Winnipeg is still the loser their game still continues.
CommentKey:edec75d4-6449-45a5-a4d0-87cb30e5efcf	2000415974	Mon Feb 14 2011 16:58:34 GMT-0500 (EST)	thedirtymain	5	Francoise Bertrand sounds like she has some sour grapes.  The CRTC made a poor decision, the people have spoken and the government listened.  We don't want usage-based interent billing, we got past that in the 90's and it's a regressive system.  I'm no fan of Harper or conservatives in general and I highly doubt it mattered who is in power, Canadians don't want it.  In the day and age of corporate gouging, usage-based billing opens the door to those willing to stick it to the littel guy.
CommentKey:eff4accb-6533-44a8-a3b6-c4dc3be2a9db	2000415974	Mon Feb 14 2011 16:58:36 GMT-0500 (EST)	Another2Cents	2	HEY!...Here's a simple solution for Bell Canada. Just like Ontario Hydro's "debt reduction charge"...go ahead and charge us an extra FIVE bucks each billing cycle. BUT...the money has to go into an INDEPENDENT AND CLOSELY MONITORED FUND. Not to be used for network maintenance...Not to be used for anything other than NETWORK INFRASTRUCTURE UPGRADING!
CommentKey:5f6c324e-c30f-48ae-8236-611ac695d044	2000415974	Mon Feb 14 2011 16:59:22 GMT-0500 (EST)	Stones123	4	The CRTC enforces the laws, Ottawa writes them.   Why doesn't Harper address the systemic inadequacies of our telecom sector rather than trying to take the short cut for political advantage?...Sadly this is what I have come to expect from Mr. Harper.
CommentKey:e8fd1544-0d05-4ee6-b4bf-184df6e6be1b	2000415974	Mon Feb 14 2011 16:59:43 GMT-0500 (EST)	sdgreen	4	What is it with Bureaucrats that think they and their organizations are completely autocratic?  Seems to me that if the public makes great noise concerning ANY decision that bureaucrats make, then it IS the governments duty to review the issue. If the government decides that, as in this case, the issue must be reviewed, then the Bureaucrat MUST throw out their last decision, and restart the entiree matter.  That is what a government is suppose to do ... listen to the people!
CommentKey:4ad632f3-c901-4e98-a390-b8309eab7b86	2000415974	Mon Feb 14 2011 16:59:50 GMT-0500 (EST)	MarkHammer	1	If there is no need for independent regulatory/policy bodies that develop expertise about things politicians don't think much about, then just get rid of them.  If, on the other hand, you feel there is a need for such independent bodies, and you hire the right people and give them the tools to become experts, and the right policies and legislation to do a good job, then trust the decisions they make and back off.  Otherwise, be prepared for the sort of cherry-picking that leaves the judiciary and industry unable to determine what is legal or not.
CommentKey:676df304-5862-4d66-8ede-13920553f5bc	2000415974	Mon Feb 14 2011 17:00:50 GMT-0500 (EST)	ThomasPohl	3	I am glad to hear that  Madame enjoys her lavish pension and is completely removed from reality. For people in the real word it does matter what Internet costs but I am sure she can't be bothered with details.
CommentKey:7fbf7888-8d33-4601-8f3a-f9badca19695	2000415974	Mon Feb 14 2011 17:00:56 GMT-0500 (EST)	crisaron	2	Net billing move 'disturbing': former CRTC head  or   'disturbing' former CRTC head
CommentKey:b2392476-7c8f-471d-bc73-9535a0dec7b1	2000415974	Mon Feb 14 2011 17:01:06 GMT-0500 (EST)	Christian100	4	Yes, isn't unfortunate that th CRTC has to deal with all this "public concern" for the telecommunications industry that affect each voter so significantly.  Gotta hate it when the public get tired of ex-telco bosses sitting on this board lining their buddies pockets and I'm sure lining their own in some way
CommentKey:642b76f8-ab1d-40ec-b6cd-a788ebceb36b	2000415974	Mon Feb 14 2011 17:01:11 GMT-0500 (EST)	Bytown	2	Scratch and one might sniff a conflict of interest Mrs Francoise Bertrand.  -She  went  on  to  become  President  and  CEO  of  the  Société  de  radio-télévision  du  Québec  (now  TELEQUEBEC), - 1996, became the first woman to serve as Chairperson  of  the  CRTC.  In  this  position,  she steered  the  radio  broadcasting  and  telecommunications  sector  toward  greater... CONSOLIDATION among companies.  -In 2001, she left the CRTC to become a Partner at Groupe SECOR for 3 years. This return to consulting allowed  her  to  share  her  strategic  expertise  with  the  senior  managers  and  boards  of  directors  of  companies in the COMMUNICATIONS and MEDIA... -She is currently a member of the board of QUEBECOR Inc.
CommentKey:023a7fe8-ba89-47a8-8a21-0319b3687ec9	2000415974	Mon Feb 14 2011 17:02:16 GMT-0500 (EST)	Zeitgeist v3	5	@Tripper :  Bertrand is now president of the Federation of Quebec Chambers of Commerce. --------------------------- Francoise Bertrand also sits on the board of media giant Quebecor, which owns cable Internet provider Videotron -- an owner of network infrastructure that has supported the concept of usage-based billing for its wholesale clients. ---------------------------------------------------------------------------------  Agreed, She has a Vested Interest and should be Shut Up! Or at least be only allowed to voice her drivel here just like us :)  CBC reporter, please answer me this, What makes her opinion news? you Could interview me, at least I'm not Connected to the Crtc’s Best envelope stuffing friends...[stuffed with cash  I mean]
CommentKey:ddbadbeb-0ff0-4829-8de4-deafb6d55dc4	2000415974	Mon Feb 14 2011 17:02:46 GMT-0500 (EST)	educatedguesses	2	I think most people here are getting the wrong message.  She is not supporting the usage based billing decision.  It has nothing to do with the internet or the decisions made by CTRC.    She is simply stating that from an operational point of view, if the government does not agree with the decision of the CTRC, they should not override it, but instead should make new laws or amend old ones, or change the role of the CRTC.  Simply forcing them to reverse their decision whether the decision is right or wrong would simply cause confusion.    Now in the future, business would not know whether to look to the CRTC for the final decision or if they should wait a few days to see if the government will force the CRTC to reverse their decision.    Also having the CRTC would be like having the senate if they are not really making any decision since it seems that all the decision making is coming from parliament
CommentKey:101b75a0-e820-481f-a16f-167d9bdb673f	2000415974	Mon Feb 14 2011 17:03:23 GMT-0500 (EST)	wessex	3	"Bertrand said she believes the government's actions are based on electoral concerns and pleasing voters."  And is that a problem? I elect a government in the hope that it will do precisely that one thing  - please me.  ===================================================  "The CRTC's great advantage was it was giving the possibility for the government to have an institution at arm's length," Francoise Bertrand said.  Arms length from the government, supposedly, but certainly not at arms length from the corporations that toadying little minions like her serve at the peril of all decent Canadians.  Who dug this Francoise schlep up out of the crypt, anyway - that old crook, Herman Von Sphincterbottom, or whatever his name is?  Go star in someone else's zombie movie Madame Bertrand.   We're not interested at all in your bought-and-paid-for "opinion".
CommentKey:13ed633a-f825-4199-ba03-70a18232b47f	2000415974	Mon Feb 14 2011 17:03:31 GMT-0500 (EST)	JustMakeMe	3	Francoise Bertrand quote is very alarming and should be addressed...  "The CRTC's great advantage was it was giving the possibility for the government to have an institution at arm's length."   Having off limits bureaucrats are whats wrong with this country and must be brought too the light so we as voters can see just what they are all about, it scares me too think how we have been hoodwinked by these socialist policies, the BC Liquor Board,  ICBC, CRTC and who knows how many more of these groups have been created too stifle the free will of the people......come on media EXPOSE THEM!!! And help us all.
CommentKey:6a9ab18f-35e5-4c24-b216-dc4bf7e13fa8	2000415974	Mon Feb 14 2011 17:04:25 GMT-0500 (EST)	Daniell1	3	“Tyrants have always some slight shade of virtue; they support the laws before destroying them” - Voltaire
CommentKey:c8d73bd7-fcd3-4ce2-904e-9961f02f2d28	2000415974	Mon Feb 14 2011 17:04:41 GMT-0500 (EST)	Beevertail	3	The MOST disturbing fact about this issue is that CRTC and the FEDS are permitting the types of contracts issued by these telecoms and the prices charged.   It is an absolute disgrace that Canadians, on top of the asinine taxation in Canada, have to fork out far too much money for inadequate and overpriced services.   It has to end.
CommentKey:2f02f51e-369f-4d94-9467-7b90a91d337c	2000415974	Mon Feb 14 2011 17:05:50 GMT-0500 (EST)	WayneMcQueen	1	Listen Bertrand, the CRTC 's role is supposed to be that of protecting consumers, not pumping up profits for corporate predators like Bell, Telus , Rogers, Shaw and their various subsidiaries. As far as I'm concerned the CRTC long ago outlived their usefulness, and they have now become a shill for corporate profits over what is right for Canadian consumers.   If the original decision was the right decision, why is that Canadians are paying the highest rates for both the Internet and cellular services, for far less service levels? I'll tell you why, it is because the CRTC has decided that corporate profits trumps the rights of Canadians to receive services at  reasonable rates like they do in both the U.S.A. and the EU. The CRTC has taken a tact to help these corporate predators eliminate competition, and sadly the CRTC is not even embarrassed by this obvious bias. Therefore, it is time to abolish this archaic band of appointees and insert some real competition into the Canadian marketplace.
